,uid,iid,score,review,date
94,728,605,3.9741386236889467,had brunch recently the portion huggeeeee the price reasonable around 10 - 15 $ item the french toast home fry good my crepe good little heavy though service great except i flag waiter ask item forget forgivable bc place crazy busy otherwise waitstaff excellent ,2017-09-08 18:50:56
95,1507,248,3.9396457867042667,"out kid decide get late breakfast morning i ' see waffles cafe curious food / concept our experience pretty mix cons : menu confuse build combo take hot minute figure are boba place milkshake place waffle place are better breakfast lunch slightly confuse bathroom dingy maybe unkept ?, waffle ' hot serve ( butter - ' - melt unhot ). brand feel little confuse somewhere fast food mom pop diner fancy waffle around $ 7 -$ 9 ( waffle ). syrup thin sweet maple - i hop waffle place if order simple waffle syrup i think ' disappoint pros : fruit bowl come fresh mango pineapple blueberry ( amaze fruit bowl ). sandwiches kid meal come side / drink coffee bar hot sauce bar nice assortment most enjoyable a j she greet u take order incredibly friendly informative she save experience dependent food / cost ' overly impressive we order mostly breakfast item return might try lunch / brunch item i feel might stronger breakfast item order ",2018-05-03 04:24:07
96,274,107,4.968423032954105,absolutely love place friendly staff never bad meal tasty dessert great selection beer wine can ' get much better place be sure try : italian combo sub roll chicken spinach salad goat cheese tiramisu cannoli ( traditional ) cannoli ( chocolate shell ) honestly ... anything order love enjoy ,2016-10-13 21:54:20
97,1902,955,3.9752349402805995,this place real deal great service atmosphere i first go 6 - month ago i lv business huge selection ipas wine --- i knock couple imperial ipas 8 9 % alcohol take edge long day haha menu load every type pizza italian dish --- chicago style new york thin crust gluten free etc etc etc --- take forever decide i finally settle carne totiro absolutely delicious i go back buddy last month disappoint we order one larger pie load meat veggie ' finish great way start night if ' dtlv ' look solid place eat drink watch sport people watch --- pizza rock awesome option i travel lv often i definitely make point hit place i back city ,2015-11-11 17:31:05
98,46,44,4.129963041974409,"had fantastic experience din olive & ivy believe even thoroughly enjoy din outside august scottsdale swelter - mist system work amazingly well went daughter two friend - i totally love place i like high ceiling cozy decor light marketplace feel interior ... because numerous raf yelp order bacon wrap date appetizer it ' true totally fabulous - miss i chicken scaloppini delicious - perfectly prepare serve right amount sauce mediterranean olive the girl order pasta dish - rave subsequently demolish there ' one crumb food leave anyone ' plate the focaccia bread pesto wonderful great wine list i glass syrah washington state thankfully serve right temperature nicely balance we celebrate one daughter ' friend ' birthday delightful waiter bring u complimentary dessert - ice cream bar ,"" ice cream marshmallow lot rich luscious chocolate it totally delicious remind u ' olive & ivy nice place people watch - patio front waterfront remind sidewalk cafe europe i definitely back - wish olive & ivy tucson ",2013-08-03 15:44:57
99,113,733,3.8673378424553553,super fancy pricey one favorite pittsburgh restaurant anything get absolutely fantastic right bread basket ridiculously good cocktail parking easy without use valet they surprisingly great mother ' day brunch i never would expect may come around think ,2013-09-04 01:36:43
100,551,631,3.4943464791569094,decent restaurant nothing really special i steak frites the steak season pretty well butter top really ' add anything the butter season dry basil though flavour ' really contribute steak overall the steak ooze juice mean chef ' care enough let meat rest 5 minute leave pretty disappoint messy eat i like frites texture perfectly crisp outside fluffy inside problem wayyyyyyyyyyy salty i drink cup water every 1 fry i eat another problem crispy texture i really like fry disappear steak juice ooze make fry soggy overall pretty decent place food ok ,2014-01-29 05:12:29
101,1897,646,3.9713240294307086,friendly staff asked rare burger come medium well hard dry bun bite stale help side caesar ok slightly bland onion ring greasy need different dip sauce rather catsup waiter offer burger replace never fan send food back kitchen based upon menu description price expect better just average good ice cream desert $ 3 95 scoop better !!! ,2014-04-09 03:55:06
102,846,194,4.463569604278854,some friend i decide give place try enjoy night strip lots pro : 1 open 24 hour perfect night walk strip party 2 lots menu option whether like turkey burger veggie burger paleo burger shake stop 3 friendly staff the service great 4 the food really good especially onion ring shake cons : 1 restroom kind nasty 2 because food good ... line long 3 even though i enjoy food i felt bite overprice i pay $ 18 00 burger onion ring shake ,2016-09-18 19:56:45
103,528,82,4.547202545359788,"found place yelp in nice little clean shop area ( restaurant pack text table ready nice shop area walk around help ). we take one lap around go back find seat right bar able cancel reservation "". the guac make tableside must all typical ingredient include 2 avocado almost meal my wife i split three taco ( fish pull pork i cant remember ). all excellent margaritas define item mexican restaurant really good !! we without house make mixture not sweet sour acidic very nice !!! while stay close hotel place worth side trip ",2018-04-27 19:32:39
104,366,223,3.8705856029342978,first time a good experience i love atmosphere the place decorate southern california surf / skate theme i order cajun fish taco citrus slaw good the fish little dry side bad the flavor good citrus slaw perfect fish while best fish taco i they good i back ,2014-08-10 19:54:32
105,695,291,1.2209150321939697,"recycling apple product easy good planet recycle apple device online apple store for qualify device ' receive gift card online credit toward purchase store we ' either refurbish device resale recycle material responsibly "". that ' apple website state although ' waste time give store credit purchase new phone ipad really unfortunate i even call head time ensure would give store credit i tell yes .... waste time one would think employee would story procedure work ... ",2018-03-03 23:37:52
